#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
#==========================================================================================================
  3.5000000e+001	  5.0000000e+000	  5.5442600e-001	 -8.0530000e+001	  4.9980900e-002	  9.8560000e+001	
  4.0000000e+001	  5.0000000e+000	  4.1323600e-001	 -6.9870000e+001	  3.6594000e-002	  1.0481000e+002	
  4.5000000e+001	  5.0000000e+000	  2.2634000e-001	 -4.8850000e+001	  2.0534900e-002	  1.0900000e+002	
  5.0000000e+001	  5.0000000e+000	  1.1521500e-001	  2.5060000e+001	  6.9478400e-003	  1.3812000e+002	
  5.5000000e+001	  5.0000000e+000	  2.2025400e-001	  7.2780000e+001	  4.1863800e-003	 -1.1327000e+002	
  6.0000000e+001	  5.0000000e+000	  3.0126600e-001	  8.6750000e+001	  8.3479200e-003	 -1.0139000e+002	
  6.5000000e+001	  5.0000000e+000	  3.4043500e-001	  9.3200000e+001	  8.4644600e-003	 -9.4270000e+001	
  7.0000000e+001	  5.0000000e+000	  3.4173700e-001	  9.6470000e+001	  7.6980600e-003	 -1.0149000e+002	
  7.5000000e+001	  5.0000000e+000	  3.1883500e-001	  9.8860000e+001	  5.5701100e-003	 -1.1673000e+002	
  8.0000000e+001	  5.0000000e+000	  2.8766200e-001	  9.9620000e+001	  4.5228100e-003	 -1.3606000e+002	
  8.5000000e+001	  5.0000000e+000	  2.5547100e-001	  9.9830000e+001	  4.6020900e-003	 -1.6443000e+002	
  9.0000000e+001	  5.0000000e+000	  2.2534900e-001	  9.8170000e+001	  5.2654400e-003	  1.7672000e+002	
  9.5000000e+001	  5.0000000e+000	  2.0359500e-001	  9.4710000e+001	  6.0328800e-003	  1.6690000e+002	
  1.0000000e+002	  5.0000000e+000	  1.8503800e-001	  8.8300000e+001	  6.6910100e-003	  1.6137000e+002	
  1.0500000e+002	  5.0000000e+000	  1.7046700e-001	  7.9470000e+001	  6.8755700e-003	  1.5765000e+002	
  1.1000000e+002	  5.0000000e+000	  1.5917000e-001	  6.8330000e+001	  6.3042500e-003	  1.5662000e+002	
  1.1500000e+002	  5.0000000e+000	  1.5200400e-001	  5.2620000e+001	  3.8229100e-003	  1.4019000e+002	
  1.2000000e+002	  5.0000000e+000	  1.4422300e-001	  3.4960000e+001	  2.4356300e-003	  1.1912000e+002	
  1.2500000e+002	  5.0000000e+000	  1.3821000e-001	  1.4130000e+001	  1.6177600e-003	 -2.4260000e+001	
  1.3000000e+002	  5.0000000e+000	  1.3367900e-001	 -1.0260000e+001	  7.4218100e-003	 -6.0540000e+001	
  1.3500000e+002	  5.0000000e+000	  1.2815700e-001	 -3.6990000e+001	  1.2055500e-002	 -4.8080000e+001	
  1.4000000e+002	  5.0000000e+000	  1.3148200e-001	 -6.4480000e+001	  1.2129900e-002	 -5.8420000e+001	
  1.4500000e+002	  5.0000000e+000	  1.3201500e-001	 -9.8280000e+001	  1.1603900e-002	 -5.1670000e+001	
  1.5000000e+002	  5.0000000e+000	  1.2404800e-001	 -1.2437000e+002	  2.5079900e-003	  1.7704000e+002	
  1.5500000e+002	  5.0000000e+000	  1.0827100e-001	 -1.7215000e+002	  1.6781100e-002	  1.6676000e+002	
